accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
UT32026166	UT_000	UT001209,UT001951,UT002683	771.52	[M-H]-	134781870	C42H77O10P	10.686666666666667
UT44597383	UT_000	UT001123,UT001374,UT001861,UT002115,UT002593,UT002843	744.5500000000001	[M-H]-	134781978	C41H80NO8P	35.225
UT90068544	UT_000	UT001215,UT001957,UT002689	793.5	[M-H]-	134782098	C44H75O10P	7.096666666666667
UT13517352	UT_000	UT001018,UT001295,UT002036,UT002764	840.5775	[M+CH3COO]-	134782330	C44H80NO8P	18.36
UT33600041	UT_000	UT001269,UT002010	831.66	[M+CH3COO]-	134783033	C44H89N2O6P	42.315
UT63830265	UT_000	UT001506,UT002245,UT002971	832.5099999999999	[M-H]-	134783437	C46H76NO10P	15.313333333333333
UT39124728	UT_000	UT001508,UT002247,UT002973	854.5	[M-H]-	134784001	C48H74NO10P	9.906666666666666
UT94484546	UT_000	UT001451,UT002191,UT002919	780.59	[M-H]-	134784032	C45H84NO7P	38.54333333333334
UT72920304	UT_000	UT001113,UT001368,UT001851,UT002109,UT002582,UT002837	760.4899999999999	[M-H]-	134784301	C43H72NO8P	11.37166666666667
UT64735042	UT_000	UT001466,UT002206,UT002934	797.5300000000001	[M-H]-	134784536	C44H79O10P	21.316666666666666
UT79393219	UT_000	UT001773	876.58	[M+CH3COO]-	134784900	C47H80NO8P	13.25
UT30632112	UT_000	UT001335,UT002075,UT002804	832.64	[M+CH3COO]-	134785886	C44H88NO7P	38.800000000000004
