accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
PR45372700	PR_002	PR310713	884.501	[M+H]+	537159	4.62
PR35359762	PR_002	PR310891	146.0638	[M+H]+	543743	2.21
PR63274486	PR_002	PR311055,PR311056	295.1295	[M+H]+	558649	3.09
PR91796104	PR_002	PR310574	318.29037	[M+H]+	558826	2.24
PR72681475	PR_002	PR310602	353.18597	[M+H]+	572828	4.05
PR89046881	PR_002	PR310591	339.2067	[M+H]+	573380	3.92
PR76614062	PR_002	PR301446,PR301450,PR301454,PR301458,PR301462,PR301466,PR301470,PR301474,PR301478,PR301482,PR301486,PR301490,PR310560	278.1386841538462	[M+H]+	573663	3.2694304615384615
PR50901520	PR_002	PR301353,PR301357,PR301361,PR301365,PR301369,PR301373,PR301377,PR301381,PR301385,PR301389,PR301393,PR301397,PR310592	339.2067041538461	[M+H]+	580313	4.237784615384616
PR40745791	PR_002	PR310441	363.18022	[M+H]+	586372	4.76
PR54020169	PR_002	PR311184	384.14416	[M+H]+	601064	4.65
PR35536038	PR_002	PR310798	325.1391	[M+H]+	605462	3.3
PR83551772	PR_002	PR310634	399.22783	[M+H]+	611919	5.54
PR15917396	PR_002	PR310747	271.0972	[M+H]+	623060	5.92
PR48310580	PR_002	PR310566	295.18049	[M+H]+	626363	3.58
PR91561045	PR_002	PR301448,PR301452,PR301456,PR301460,PR301464,PR301468,PR301472,PR301476,PR301480,PR301484,PR301488,PR301492,PR310595	341.18596916923076	[M+H]+	630921	3.8200923076923066
PR15033452	PR_002	PR310517	443.24282	[M+H]+	633349	7.51
PR60492596	PR_002	PR310630	385.21218	[M+H]+	633463	4.01
PR36883709	PR_002	PR310748	367.2278	[M+H]+	637247	9.01
PR57128008	PR_002	PR302005,PR302011,PR302017,PR302023,PR302029,PR302035,PR302041,PR302052,PR302058,PR302064	165.05462059999996	[M+H]+	637541	4.415067
PR31807638	PR_002	PR301969,PR301971,PR301974,PR301977,PR301980,PR301983,PR301986,PR301989,PR301992,PR301995,PR301998,PR302001	165.05462059999996	[M+H]+	637542	4.007649999999999
PR38670860	PR_002	PR302215,PR302220,PR302225,PR302230,PR302235,PR302240,PR302245,PR302250,PR302255,PR302260,PR302265,PR302270	179.0702706	[M+H]+	637668	6.027566
PR47900036	PR_002	PR303297,PR303299,PR303301,PR303303,PR303305,PR303307,PR303309,PR303311,PR303313,PR303315,PR303317,PR303319	209.09609150000003	[M+H]+	637760	9.019166999999998
PR22487175	PR_002	PR303342,PR303345,PR303348,PR303351,PR303354,PR303357,PR303360,PR303363,PR303366,PR303369,PR303372,PR303375,PR311176	225.07574990769237	[M+H]+	637775	4.206569846153846
PR68707896	PR_002	PR301590,PR301594,PR301598,PR301602,PR301606,PR301610,PR301614,PR301618,PR301622,PR301626,PR301630,PR301634	318.1335992	[M+H]+	637858	6.826982999999999
PR71022340	PR_002	PR301779,PR301781,PR301784,PR301787,PR301790,PR301792,PR301795,PR301798,PR301801,PR301804,PR301807,PR301810	286.14376989999994	[M+H]+	638024	7.838300000000001
PR58523798	PR_002	PR302697,PR302702,PR302707,PR302712,PR302717,PR302722,PR302727,PR302732,PR302737,PR302742,PR302747,PR302752	257.08083530000005	[M+H]+	638278	6.433899999999999
PR48572472	PR_002	PR304040,PR304041,PR304043,PR304045,PR304047,PR304049,PR304051,PR304053,PR304055,PR304057,PR304059,PR304061	149.059706	[M+H]+	641301	4.530532999999999
PR70976683	PR_002	PR301029,PR301034,PR301039,PR301044,PR301049,PR301054,PR301059,PR301064,PR301069,PR301074,PR301079,PR301084	235.21687530000005	[M+H]+	644020	2.3280999999999996
PR37859181	PR_002	PR304086,PR304088,PR304090,PR304091,PR304093,PR304095,PR304097,PR304099,PR304101,PR304103,PR304105,PR304107	289.154669	[M+H]+	644226	6.14075
PR29624266	PR_002	PR304157,PR304159,PR304161,PR304163,PR304165,PR304167,PR304169,PR304171,PR304173,PR304175,PR304177,PR304179	323.13901889999994	[M+H]+	644227	6.339799999999999
PR89488834	PR_002	PR300655,PR300660,PR300665,PR300670,PR300675,PR300680,PR300685,PR300690,PR300695,PR300700,PR300705,PR300710	458.16568709999984	[M+H]+	656516	3.3195169999999994
PR68738148	PR_002	PR310903	299.0928	[M+H]+	688836	6.75
PR41807853	PR_002	PR303378,PR303381,PR303384,PR303387,PR303390,PR303393,PR303396,PR303401,PR303404,PR303407	181.0495352	[M+H]+	689043	3.4367329999999994
PR43098306	PR_002	PR302345,PR302351,PR302357,PR302363,PR302368,PR302374,PR302379,PR302384,PR302389,PR302394,PR302400,PR302405	209.0808353	[M+H]+	717531	5.178967
PR31295936	PR_002	PR300717,PR300721,PR300726,PR300731,PR300735,PR300740,PR300745,PR300750,PR300755,PR300759,PR300763,PR300767,PR310428	230.08116972307687	[M+H]+	927945	5.589461846153847
PR48075287	PR_002	PR304156,PR304158,PR304160,PR304162,PR304164,PR304166,PR304168,PR304170,PR304172,PR304174,PR304176,PR304178	229.08592069999997	[M+H]+	1548910	5.593217
PR86592493	PR_002	PR300876,PR300880,PR300884,PR300888,PR300892,PR300899,PR300903,PR300907,PR300911,PR300915,PR300918	295.1804898	[M+H]+	2724372	3.0912670000000007
PR67277134	PR_002	PR303262,PR303265,PR303268,PR303271,PR303274,PR303277,PR303280,PR303283,PR303286,PR303289,PR303292,PR303295,PR311174	241.08592064615382	[M+H]+	2734580	7.173722769230768
PR01680604	PR_002	PR301315,PR301319,PR301322,PR301326,PR301329,PR301332,PR301335,PR301338,PR301341,PR301344,PR301350	399.2278339	[M+H]+	3034396	5.539417
PR70707348	PR_002	PR300242,PR300247,PR300252,PR300257,PR300262,PR300267,PR300272,PR300277,PR300282,PR300287,PR300292,PR300297	385.2121838	[M+H]+	3037048	4.634132999999999
PR43151475	PR_002	PR300182,PR300187,PR300192,PR300197,PR300202,PR300207,PR300212,PR300217,PR300222,PR300227,PR300232,PR300237	367.20161920000004	[M+H]+	3037151	5.6757
PR75612028	PR_002	PR300123,PR300132,PR300137,PR300142,PR300147,PR300152,PR300157,PR300162,PR300167,PR300172,PR300177	369.2172692	[M+H]+	3037884	5.850082999999999
PR17954948	PR_002	PR310845,PR310846	522.35665	[M+H]+	3082003	10.184999999999999
PR89935879	PR_002	PR300489,PR300494,PR300499,PR300504,PR300509,PR300514,PR300518,PR300523,PR300528,PR300533,PR300538,PR300542	408.27444969999993	[M+H]+	3084020	2.906267
PR72479836	PR_002	PR303341,PR303344,PR303347,PR303350,PR303353,PR303356,PR303359,PR303362,PR303365,PR303368,PR303371,PR303374,PR310993	595.1657469538463	[M+H]+	3084407	3.3027387692307695
PR19795125	PR_002	PR310631	388.21185	[M+H]+	3101182	3.03
PR10229991	PR_002	PR310571	302.1962	[M+H]+	3101183	3.11
PR15410589	PR_002	PR310614	360.25332	[M+H]+	3133561	3.05
PR91845756	PR_002	PR311110	531.2357	[M+H]+	3262516	4.36
PR85846850	PR_002	PR310617	367.20162	[M+H]+	3281521	5.68
PR58730799	PR_002	PR310797	332.1343	[M+H]+	3321053	1.7
PR83585448	PR_002	PR310540	289.15467	[M+H]+	3321899	6.14
PR76569115	PR_002	PR311123	623.1904	[M+H]+	3336566	7.39
PR88445570	PR_002	PR304204,PR304206,PR304208,PR304210,PR304212,PR304214,PR304216,PR304218,PR304220,PR304222,PR304224,PR304226,PR310537	247.10771889230767	[M+H]+	3398622	4.546108307692307
PR00298935	PR_002	PR301314,PR301318,PR301325,PR301349,PR310657	752.421568	[M+H]+	3403655	5.038772799999999
PR83237512	PR_002	PR310538	248.13935	[M+H]+	3439560	2.18
PR24816338	PR_002	PR310563	286.20128	[M+H]+	3454277	3.05
PR64344121	PR_002	PR310699	709.4247	[M+H]+	3509806	8.57
PR66638879	PR_002	PR311169	389.14422	[M+H]+	3515873	3.42
PR73680027	PR_002	PR310455	375.12857	[M+H]+	3515878	3.2
PR67269782	PR_002	PR310992	581.1505	[M+H]+	3542481	3.35
PR49716679	PR_002	PR310994	611.16066	[M+H]+	3549960	3.1
PR20099354	PR_002	PR310489	597.1814	[M+H]+	3564542	3.92
PR33412816	PR_002	PR311138	493.1328	[M]+	3568969	4.21
PR34880510	PR_002	PR310627	385.21218	[M+H]+	3582412	4.61
PR10864843	PR_002	PR310421	588.35309	[M+H]+	3605588	4.01
PR31161327	PR_002	PR310391	473.36254	[M+H]+	3694932	9.77
PR17084601	PR_002	PR310637	414.33666	[M+H]+	3721430	4.95
PR82053326	PR_002	PR310866,PR310867	431.13383	[M+H]+	3733033	5.23
PR13683311	PR_002	PR310645	543.30648	[M+H]+	3748667	4.95
PR57169620	PR_002	PR310692	325.1137	[M+H-H2O]+	3749604	1.74
PR27138449	PR_002	PR310446	623.27518	[M+H]+	3752085	3.96
PR21753600	PR_002	PR310640	429.20201	[M+H]+	3753277	4.48
PR83322533	PR_002	PR310654	688.33275	[M+H]+	3789345	6.17
PR39344316	PR_002	PR310484	419.13366	[M+H]+	3794292	4.08
PR52522483	PR_002	PR310646	587.33269	[M+H]+	3800367	5.5
PR40451597	PR_002	PR310573	309.15975	[M+H]+	3803978	3.38
PR00959627	PR_002	PR310945	447.0918	[M+H]+	3807559	4.49
PR63589600	PR_002	PR301268,PR301272,PR301276,PR301280,PR301284,PR301288,PR301292,PR301296,PR301299,PR301303,PR301307,PR301310,PR310655	710.4110025846153	[M+H]+	3818601	4.647738461538462
PR03140516	PR_002	PR310408	1221.62626	[M+H]+	3874518	5.38
PR27475549	PR_002	PR310417	355.11761	[M+H]+	3935161	8.46
PR66053995	PR_002	PR304109,PR304111,PR304113,PR304115,PR304117,PR304119,PR304121,PR304123,PR304125,PR304127,PR304129,PR304131,PR310541	289.1546690769231	[M+H]+	3945661	6.195815692307692
PR75280601	PR_002	PR311043	229.1551	[M+H]+	3977067	2.72
PR83401868	PR_002	PR311058	265.1559	[M+H]+	4096934	2.98
PR98146396	PR_002	PR310711	852.51038	[M+H]+	4115417	5.01
