accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
RP75089343	RP_001	RP002401,RP002402,RP002403	356.3523	[M+H]+	3787294	7.769000000000001
RP31503428	RP_001	RP007501,RP007502,RP007503	375.28939999999994	[M+H]+	3972785	5.86
RP08761077	RP_001	RP007301,RP007302,RP007303	434.32649999999995	[M+H]+	4067466	5.455000000000001
RP25938225	RP_001	RP020901,RP020902,RP020903	242.1387	[M+H]+	4476497	3.788
RP69023800	RP_001	RP020601,RP020602,RP020603	312.2533	[M+H]+	4534674	6.385000000000001
RP24609019	RP_001	RP007901,RP007902,RP007903	391.2843	[M+H]+	4579343	4.945
RP35831060	RP_001	RP014701,RP014702,RP014703	300.2897	[M+H]+	5280335	5.325
RP69413416	RP_001	RP012401,RP012402,RP012403	303.0499	[M+H]+	5280343	3.696
RP01640027	RP_001	RP014801,RP014802,RP014803	319.1904	[M+H]+	5280346	6.409
RP78072231	RP_001	RP015101,RP015102,RP015103	271.0601	[M+H]+	5280443	3.938
RP52508080	RP_001	RP004801,RP004802,RP004803	287.055	[M+H]+	5280445	3.67
RP00143428	RP_001	RP029501,RP029502,RP029503	281.2475	[M+H]+	5280450	6.958000000000001
RP61338708	RP_001	RP017101,RP017102,RP017103	465.10279999999995	[M+H]+	5280804	3.0340000000000003
RP25051572	RP_001	RP004701,RP004702,RP004703	287.055	[M+H]+	5280863	3.9919999999999995
RP95300285	RP_001	RP014301,RP014302,RP014303	279.2319	[M+H]+	5280933	6.691
RP66869469	RP_001	RP030401,RP030402,RP030403	279.2319	[M+H]+	5280934	6.658
RP69207956	RP_001	RP017601,RP017602,RP017603	271.0601	[M+H]+	5280961	3.962
RP76752999	RP_001	RP018101,RP018102,RP018103	255.0652	[M+H]+	5281708	3.586
RP88943176	RP_001	RP004101,RP004102,RP004103	348.2897	[M+H]+	5281969	6.39
RP45321598	RP_001	RP017301,RP017302,RP017303	449.1078	[M+H]+	5282102	3.1680000000000006
RP44633085	RP_001	RP003401,RP003402,RP003403	322.2741	[M+H]+	5283449	6.063
RP32857363	RP_001	RP002501,RP002502,RP002503	372.2897	[M+H]+	5283451	6.335
RP22812647	RP_001	RP003101,RP003102,RP003103	326.3054	[M+H]+	5283454	6.845
RP78426419	RP_001	RP025601,RP025602,RP025603	428.3734	[M+H]+	6426855	6.105
RP71179160	RP_001	RP026101,RP026102,RP026103	454.2928	[M+H]+	9547069	5.967
RP82841428	RP_001	RP002701,RP002702,RP002703	298.2741	[M+H]+	9835868	6.261
RP71817034	RP_001	RP006201,RP006202,RP006203	500.3039999999999	[M+H]+	9848818	3.8830000000000005
RP76888437	RP_001	RP024901,RP024902,RP024903	316.2482	[M+H]+	10245190	4.393
RP79690370	RP_001	RP006501,RP006502,RP006503	516.299	[M+H]+	10436568	3.549
RP25317209	RP_001	RP009701,RP009702,RP009703	277.1646	[M+H]+	11471380	3.0370000000000004
RP43802067	RP_001	RP021701,RP021702,RP021703	300.2169	[M+H]+	11507677	5.065
RP44417682	RP_001	RP020701,RP020702,RP020703	186.0761	[M+H]+	11513882	0.967
RP32641634	RP_001	RP021601,RP021602,RP021603	272.1856	[M+H]+	11521893	4.384
RP34727920	RP_001	RP020501,RP020502,RP020503	284.222	[M+H]+	11565426	5.799
RP78928451	RP_001	RP021401,RP021402,RP021403	216.12299999999996	[M+H]+	11579405	2.644
RP92308121	RP_001	RP021501,RP021502,RP021503	244.1543	[M+H]+	11586792	3.5750000000000006
RP94478210	RP_001	RP020401,RP020402,RP020403	256.1907	[M+H]+	11644562	5.113
RP84137366	RP_001	RP021001,RP021002,RP021003	270.17	[M+H]+	11680589	4.607
RP42771738	RP_001	RP021801,RP021802,RP021803	328.2482	[M+H]+	11681427	5.730999999999999
RP99128809	RP_001	RP021201,RP021202,RP021203	326.2326	[M+H]+	11688418	5.928
RP52501016	RP_001	RP025301,RP025302,RP025303	288.2169	[M+H]+	11953814	3.866
RP99217426	RP_001	RP025001,RP025002,RP025003	400.3421	[M+H]+	11953816	5.781
RP76657280	RP_001	RP026801,RP026802,RP026803	516.299	[M+H]+	11954195	3.7099999999999995
RP60762009	RP_001	RP007401,RP007402,RP007403	466.3163	[M+H]+	13955647	4.069
RP38805379	RP_001	RP008201,RP008202,RP008203	450.3214	[M+H]+	13955650	4.231
RP63922373	RP_001	RP006701,RP006702,RP006703,RP006901,RP006902,RP006903	516.299	[M+H]+	13955653	3.6590000000000003
RP95592956	RP_001	RP002901,RP002902,RP002903	286.2741	[M+H]+	14455157	6.413999999999999
RP66347031	RP_001	RP003201,RP003202,RP003203	314.3054	[M+H]+	14455158	6.999
RP18589010	RP_001	RP003801,RP003802,RP003803	398.3993	[M+H]+	14455160	8.751
RP08567326	RP_001	RP005401,RP005402,RP005403	450.3214	[M+H]+	18602029	4.819
RP95200177	RP_001	RP029401,RP029402,RP029403	183.0652	[M+H]+	22056978	2.347
RP15720611	RP_001	RP010701,RP010702,RP010703	415.3207	[M+H]+	22216313	6.662
RP16597337	RP_001	RP014501,RP014502,RP014503	222.09720000000002	[M+H]+	22952041	0.601
RP87667938	RP_001	RP026301,RP026302,RP026303	454.2928	[M+H]+	24779450	5.077
RP42865447	RP_001	RP025901,RP025902,RP025903	482.3241	[M+H]+	24779458	5.666
RP33965704	RP_001	RP026201,RP026202,RP026203	510.3554	[M+H]+	24779463	6.291
RP67688691	RP_001	RP012701,RP012702,RP012703	330.0598	[M+H]+	25322948	0.71
RP37322616	RP_001	RP025101,RP025102,RP025103	426.3578	[M+H]+	46907933	5.863
RP90448908	RP_001	RP029901,RP029902,RP029903	430.3316	[M+H]+	52922059	7.1930000000000005
RP70414963	RP_001	RP029801,RP029802,RP029803	396.3472	[M+H]+	52922065	7.239
RP41926263	RP_001	RP029701,RP029702,RP029703	396.3472	[M+H]+	52922067	7.227
RP58684276	RP_001	RP025401,RP025402,RP025403	372.3108	[M+H]+	53477791	5.378
RP76365189	RP_001	RP022901,RP022902,RP022903	183.08630000000002	[M+H]+	71308275	0.602
RP05005132	RP_001	RP010801,RP010802,RP010803	415.3207	[M+H]+	86289629	6.774
RP34970399	RP_001	RP009801,RP009802,RP009803	275.1489	[M+H]+	86289656	2.926
RP90336901	RP_001	RP010201,RP010202,RP010203	331.2115	[M+H]+	86289688	3.971
RP93281248	RP_001	RP009401,RP009402,RP009403	484.2177	[M+H]+	134160316	3.105
RP00762229	RP_001	RP031701,RP031702,RP031703	284.0989	[M+H]+	135398635	0.7120000000000001
RP49746857	RP_001	RP011001,RP011002,RP011003	269.088	[M+H]+	135398641	0.7239999999999999
RP94271600	RP_001	RP031801,RP031802,RP031803	298.1146	[M+H]+	135406950	0.928
RP94879882	RP_001	RP018601,RP018602,RP018603	197.07090000000002	[M+H]+	135412648	4.102
RP90303135	RP_001	RP018501,RP018502,RP018503	197.07090000000002	[M+H]+	135441800	3.683
RP28439774	RP_001	RP031601,RP031602,RP031603	299.1224	[M+H]+	135445750	0.832
RP47811721	RP_001	RP031101,RP031102,RP031103	312.1302	[M+H]+	135501639	1.604
RP48621338	RP_001	RP031901,RP031902,RP031903	298.1146	[M+H]+	135501934	0.941
RP40108565	RP_001	RP026901,RP026902,RP026903	405.2636	[M+H]+	137333800	4.983
RP17579698	RP_001	RP009601,RP009602,RP009603	365.2169999999999	[M+H]+	137628431	2.78
RP40956588	RP_001	RP009301,RP009302,RP009303	468.2228	[M+H]+	137628558	3.376
