accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EQ03744472	EQ_004	EQ300801,EQ300802,EQ300803,EQ300804,EQ300805,EQ300806	163.12300000000002	[M+H]+	89594	C10H14N2	0.9
EQ67553704	EQ_004	EQ316601,EQ316602,EQ316603,EQ316604,EQ316605,EQ316606	339.12179999999995	[M+H]+	91612	C15H19ClN4O3	9.799999999999999
EQ15861504	EQ_004	EQ311701,EQ311702,EQ311703,EQ311704,EQ311705,EQ311706	312.17250000000007	[M+H]+	91644	C17H26ClNO2	14.4
EQ53343426	EQ_004	EQ306401,EQ306402,EQ306403,EQ306404,EQ306405,EQ306406	329.1415	[M+H]+	91692	C19H21ClN2O	13.9
EQ19090301	EQ_004	EQ305001,EQ305002,EQ305003,EQ305004,EQ305005	284.0538	[M+H]+	91758	C9H18NO3PS2	8.1
EQ81183231	EQ_004	EQ305202,EQ305203,EQ305204,EQ305205,EQ305206	397.1004	[M+H]+	91776	C16H17F5N2O2S	12.9
EQ29342945	EQ_004	EQ316501,EQ316502,EQ316503,EQ316504,EQ316505,EQ316506	370.0486	[M+H]+	91777	C9H15N5O7S2	8.4
EQ55737443	EQ_004	EQ316701,EQ316702,EQ316703,EQ316704,EQ316705,EQ316706	355.1089	[M+H]+	92425	C19H15FN2O4	9.700000000000001
EQ56279140	EQ_004	EQ318201,EQ318202,EQ318203,EQ318204,EQ318205,EQ318206	493.1112	[M+H]+	92434	C17H19F3N6O6S	10.799999999999999
EQ57804045	EQ_004	EQ332901,EQ332902,EQ332903,EQ332904,EQ332905,EQ332906	274.1802	[M+H]+	98526	C17H23NO2	5.2
EQ41718617	EQ_004	EQ317601,EQ317602,EQ317603,EQ317604,EQ317605,EQ317606	312.06649999999996	[M+H]+	119361	C14H15Cl2N3O	12.1
EQ67527978	EQ_004	EQ293201,EQ293202,EQ293203,EQ293204,EQ293205,EQ293206	319.16519999999997	[M+H]+	123622	C17H22N2O4	11.700000000000001
EQ50410449	EQ_004	EQ314301,EQ314302,EQ314303,EQ314304,EQ314305,EQ314306	239.0739	[M+H]+	129228	C10H8F2N4O	5.2
