accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EA86028567	EA_002	EA294301,EA294314	230.0536	[M+H]+	9834513	C9H6F3N3O	3.9
EA90388406	EA_002	EA264901,EA264914	265.0631	[M+H]+	9871558	C9H10F2N2O5	1.7
EA04210283	EA_002	EA266801,EA266814	420.9511	[M+H]+	9953940	C12H4Cl2F6N4S	13.0
EA58923647	EA_002	EA277801,EA277814	453.1187	[M+H]+	11419598	C17H20N6O7S	7.8
EA37784257	EA_002	EA274001,EA274014	446.0352	[M+H]+	11657899	C13H9F6N5O4S	10.8
EA13320146	EA_002	EA286201,EA286214	330.1096	[M+H]+	11809635	C13H16FN3O6	5.2
EA72520268	EA_002	EA028301,EA028314	214.1121	[M+H]+	13019211	C8H15N5S	6.7
EA70683845	EA_002	EA267001,EA267014	225.1234	[M+H]+	14211540	C11H16N2O3	1.0
EA16798177	EA_002	EA292201,EA292214	790.9896	[M+H]+	14550408	C16H9F26O4P	18.1
EA52890055	EA_002	EA295601,EA295614	212.0585	[M+H]+	15390532	C9H10ClN3O	4.6
EA94139903	EA_002	EA026501,EA026514	280.1543	[M+H]+	15842092	C15H21NO4	9.3
EA91144464	EA_002	EA295501,EA295514	271.0415	[M+H]+	16212161	C10H11ClN4OS	4.6
EA71166158	EA_002	EA066501,EA066514	258.0795	[M+H]+	16212221	C11H15NO4S	5.9
EA93527628	EA_002	EA066401,EA066414	226.0874	[M+H]+	16212222	C11H12FNO3	6.2
EA34576726	EA_002	EA066301,EA066314	276.07	[M+H]+	16212225	C11H14FNO4S	6.0
EA22690830	EA_002	EA273401,EA273414	390.1084	[M+H]+	21584515	C21H15N3O5	8.8
EA14199653	EA_002	EA282701,EA282714	178.1226	[M+H]+	45266826	C11H15NO	4.3
EA07505736	EA_002	EA066001,EA066014	273.1849	[M+H]+	69131857	C18H24O2	14.7
EA29245569	EA_002	EA025901,EA025914	272.0951	[M+H]+	86290064	C12H17NO4S	7.5
EA11994096	EA_002	EA070601,EA070614	274.1186	[M+H]+	86290103	C14H15N3O3	5.5
EA61159488	EA_002	EA253501,EA253514	302.1057	[M+H]+	86290104	C13H19NO5S	5.9
EA13962141	EA_002	EA253601,EA253614	252.123	[M+H]+	86290105	C13H17NO4	6.6
EA57842273	EA_002	EA027901,EA027914	198.1349	[M+H]+	135398733	C8H15N5O	4.4
EA12864675	EA_002	EA284101,EA284114	327.1371	[M+H]+	135398737	C18H19ClN4	6.4
EA10310896	EA_002	EA066801,EA066814	184.1193	[M+H]+	135408659	C7H13N5O	3.5
EA33938973	EA_002	EA000401,EA000414	188.0818	[M+H]+	135413636	C10H9N3O	5.1
EA32149592	EA_002	EA270601,EA270614	153.1022	[M+H]+	135444498	C8H12N2O	3.4
EA61828474	EA_002	EA034701,EA034714	212.1506	[M+H]+	135495928	C9H17N5O	5.6
EA31552868	EA_002	EA027701,EA027714	170.1036	[M+H]+	135510207	C6H11N5O	1.4
EA84722384	EA_002	EA067201,EA067214	184.1193	[M+H]+	135612794	C7H13N5O	2.9
