accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
EA30916174	EA_001	EA270952,EA270953,EA270954,EA270955,EA270956,EA270958,EA270959	254.04500000000002	[M-H]-	86418	4.6000000000000005
EA50418894	EA_001	EA070152,EA070153,EA070158,EA070159	218.1187	[M-H]-	86863	4.8
EA43430078	EA_001	EA014752,EA014753,EA014754,EA014755,EA014756,EA014757,EA014758,EA014759,EA014760,EA014761,EA014762,EA014763	326.06460000000004	[M-H]-	91701	10.799999999999999
EA50374712	EA_001	EA011952,EA011953,EA011954,EA011955,EA011956,EA011958,EA011959,EA011960,EA011961,EA011962,EA011963	462.94409999999993	[M-H]-	91731	15.9
EA34370333	EA_001	EA293153,EA293155,EA293156	378.9669999999999	[M-H]-	91734	16.1
EA95763169	EA_001	EA029052,EA029053,EA029054,EA029055,EA029056,EA029058,EA029059,EA029060,EA029061,EA029062,EA029063	327.0099	[M-H]-	91760	6.8
EA56642659	EA_001	EA295252,EA295253,EA295254,EA295255,EA295256,EA295258,EA295259,EA295260,EA295261	351.2078000000001	[M-H]-	91773	12.5
EA55583677	EA_001	EA013052,EA013053,EA013054,EA013055,EA013056,EA013057,EA013058,EA013059,EA013060,EA013061,EA013062,EA013063	430.04969999999986	[M-H]-	91779	7.900000000000002
EA74573919	EA_001	EA069852,EA069853,EA069854,EA069855,EA069858,EA069859,EA069860,EA069861	143.99700000000004	[M-H]-	95827	1.2
EA39103690	EA_001	EA293552,EA293553,EA293554,EA293555,EA293558,EA293559,EA293560,EA293561	367.20269999999994	[M-H]-	105010	11.0
EA59634169	EA_001	EA009952,EA009953,EA009954,EA009955,EA009956,EA009957,EA009958,EA009959,EA009960,EA009961,EA009962,EA009963	314.1068	[M-H]-	115236	7.7
EA34077882	EA_001	EA277052,EA277053,EA277054,EA277055,EA277056,EA277057,EA277058,EA277059,EA277060,EA277061,EA277062	293.11430000000007	[M-H]-	134601	4.799999999999999
EA42139914	EA_001	EA024553,EA024554,EA024555,EA024556,EA024557,EA024558,EA024559,EA024560,EA024561,EA024562,EA024563	351.0769	[M-H]-	168167	6.4
EA22646871	EA_001	EA025852,EA025853,EA025854,EA025855,EA025858,EA025859,EA025860	338.03400000000005	[M-H]-	175967	6.200000000000001
EA36270454	EA_001	EA030452,EA030453,EA030454,EA030455,EA030459,EA030460	191.119	[M-H]-	182167	8.799999999999999
EA20181052	EA_001	EA293852,EA293858	341.0254	[M-H]-	213013	10.5
EA90985219	EA_001	EA298652,EA298653,EA298658	221.0599	[M-H]-	213021	5.3
EA04797014	EA_001	EA293352,EA293353,EA293354,EA293355,EA293356,EA293357,EA293358,EA293359,EA293360,EA293361,EA293362,EA293363	248.00140000000007	[M-H]-	213027	4.8999999999999995
EA33236121	EA_001	EA280252,EA280253,EA280254,EA280255,EA280256,EA280257,EA280258,EA280259,EA280260,EA280261,EA280262,EA280263	480.161	[M-H]-	446157	9.200000000000001
EA55810584	EA_001	EA280852,EA280853,EA280854,EA280855,EA280856,EA280857,EA280858,EA280859,EA280860,EA280861,EA280862,EA280863	319.1187	[M-H]-	446541	9.599999999999998
EA46795293	EA_001	EA065952,EA065953,EA065954,EA065955,EA065956,EA065957,EA065958,EA065959,EA065960,EA065961,EA065962,EA065963	283.1662999999999	[M-H]-	449381	5.200000000000001
EA46930202	EA_001	EA069952,EA069953,EA069959	158.0127	[M-H]-	594330	2.1
EA45274758	EA_001	EA034052,EA034053,EA034058,EA034059	213.0703	[M-H]-	738302	7.5
EA32423523	EA_001	EA274252,EA274253,EA274254,EA274255,EA274256,EA274257,EA274258,EA274259,EA274260,EA274261,EA274262,EA274263	241.1016	[M-H]-	3000715	9.0
EA72537706	EA_001	EA019652,EA019653,EA019654,EA019655,EA019656,EA019657,EA019658,EA019659,EA019660,EA019661,EA019662	313.134	[M-H]-	3001055	1.8999999999999995
EA71565035	EA_001	EA273853	329.1289	[M-H]-	3033888	2.5
EA54937701	EA_001	EA273755,EA273758,EA273759	329.1289	[M-H]-	3033889	0.9
EA72339521	EA_001	EA266752,EA266753,EA266754,EA266755,EA266756,EA266757,EA266758,EA266759,EA266760,EA266761,EA266762,EA266763	450.9263	[M-H]-	3078139	13.5
EA34443478	EA_001	EA277652,EA277653,EA277654,EA277655,EA277656,EA277657,EA277658,EA277659,EA277660,EA277661,EA277662,EA277663	423.1383999999999	[M-H]-	5281037	6.2
EA36637712	EA_001	EA010352,EA010353,EA010354,EA010355,EA010356,EA010357,EA010358,EA010359,EA010360,EA010361,EA010362,EA010363	314.1068	[M-H]-	6426848	7.7
EA49513192	EA_001	EA050252,EA050253,EA050254,EA050255,EA050256,EA050257,EA050258,EA050259,EA050260,EA050261,EA050262,EA050263	328.1224000000001	[M-H]-	6426849	7.8
EA56905277	EA_001	EA026052,EA026053,EA026054,EA026055,EA026056,EA026057,EA026058,EA026059,EA026060,EA026061,EA026062,EA026063	320.0632	[M-H]-	6426850	6.599999999999999
EA51591509	EA_001	EA255552,EA255553,EA255554,EA255555,EA255556,EA255558,EA255559,EA255560,EA255561	357.14899999999994	[M-H]-	6435415	5.2
EA01327182	EA_001	EA281552,EA281553,EA281554,EA281555,EA281556,EA281557,EA281558,EA281559,EA281560,EA281561,EA281562,EA281563	377.2082	[M-H]-	9810996	9.0
EA61469016	EA_001	EA294352,EA294354,EA294358,EA294359,EA294361	228.039	[M-H]-	9834513	3.8
EA72914170	EA_001	EA264955,EA264956,EA264959,EA264962,EA264963	263.0485	[M-H]-	9871558	1.9
EA64137950	EA_001	EA266853,EA266854,EA266859,EA266860	418.9365	[M-H]-	9953940	13.0
EA48230505	EA_001	EA291954,EA291955,EA291958,EA291959,EA291960,EA291961,EA291962	555.9517	[M-H]-	10507011	15.900000000000002
EA54806884	EA_001	EA277852,EA277853,EA277854,EA277855,EA277856,EA277857,EA277858,EA277859,EA277860,EA277861,EA277863	451.10409999999996	[M-H]-	11419598	7.8
EA51948837	EA_001	EA274052,EA274053,EA274054,EA274055,EA274056,EA274057,EA274058,EA274059,EA274060,EA274061,EA274062,EA274063	444.0207	[M-H]-	11657899	10.5
EA46560409	EA_001	EA273353,EA273359	456.9727	[M-H]-	11733192	16.1
EA16647894	EA_001	EA292452,EA292453,EA292454,EA292456,EA292458,EA292459,EA292460,EA292461,EA292462	442.97229999999996	[M-H]-	14250578	12.0
EA51436964	EA_001	EA010052,EA010053,EA010054,EA010055,EA010056,EA010057,EA010058,EA010059,EA010060,EA010061,EA010062,EA010063	264.1241	[M-H]-	14924483	7.400000000000002
EA26668796	EA_001	EA010252,EA010253,EA010254,EA010255,EA010256,EA010257,EA010258,EA010259,EA010260,EA010261,EA010262,EA010263	264.1241	[M-H]-	15842091	7.5
EA08449742	EA_001	EA026552,EA026553,EA026554,EA026555,EA026556,EA026557,EA026558,EA026559,EA026560,EA026561,EA026562,EA026563	278.1398	[M-H]-	15842092	9.0
EA85605887	EA_001	EA066552,EA066553,EA066554,EA066555,EA066556,EA066557,EA066558,EA066559,EA066560,EA066561,EA066562,EA066563	256.06489999999997	[M-H]-	16212221	5.7
EA77705738	EA_001	EA066452,EA066453,EA066454,EA066455,EA066456,EA066457,EA066458,EA066459,EA066460,EA066461,EA066462,EA066463	224.07279999999994	[M-H]-	16212222	5.900000000000001
EA67137157	EA_001	EA066352,EA066353,EA066354,EA066355,EA066356,EA066357,EA066358,EA066359,EA066360,EA066361,EA066362,EA066363	274.0555	[M-H]-	16212225	5.900000000000001
EA84805487	EA_001	EA273452,EA273453,EA273458,EA273459	388.0939	[M-H]-	21584515	8.9
EA11163510	EA_001	EA292053	569.9673	[M-H]-	22286931	16.5
EA23713173	EA_001	EA266952,EA266953	386.9644	[M-H]-	22673275	12.5
EA23942127	EA_001	EA025952,EA025953,EA025954,EA025955,EA025956,EA025957,EA025958,EA025959,EA025960,EA025961,EA025962,EA025963	270.08060000000006	[M-H]-	86290064	7.2
EA01354759	EA_001	EA070552,EA070553,EA070554,EA070555,EA070556,EA070557,EA070558,EA070559,EA070560,EA070561,EA070562,EA070563	322.08669999999995	[M-H]-	86290102	5.5
EA99308981	EA_001	EA070652,EA070653,EA070654,EA070655,EA070656,EA070657,EA070658,EA070659,EA070660,EA070661,EA070662,EA070663	272.1041	[M-H]-	86290103	5.5
EA08893450	EA_001	EA253552,EA253553,EA253554,EA253555,EA253556,EA253557,EA253558,EA253559,EA253560,EA253561,EA253562,EA253563	300.09110000000004	[M-H]-	86290104	5.900000000000001
EA78920090	EA_001	EA253652,EA253653,EA253654,EA253655,EA253656,EA253657,EA253658,EA253659,EA253660,EA253661,EA253662,EA253663	250.10849999999996	[M-H]-	86290105	6.3
EA28847080	EA_001	EA273252,EA273253,EA273254,EA273255,EA273256,EA273257,EA273258,EA273259,EA273260,EA273261,EA273262,EA273263	356.97899999999987	[M-H]-	129411141	13.6
EA24486216	EA_001	EA027952,EA027953,EA027954,EA027955,EA027956,EA027957,EA027958,EA027959,EA027960,EA027963	196.1204	[M-H]-	135398733	4.5
EA71689221	EA_001	EA066852,EA066853,EA066854,EA066855,EA066856,EA066857,EA066858,EA066859,EA066860,EA066861,EA066862,EA066863	182.10470000000007	[M-H]-	135408659	3.2999999999999994
EA37023802	EA_001	EA000452,EA000453,EA000454,EA000455,EA000456,EA000457,EA000458,EA000459,EA000460,EA000461,EA000462,EA000463	186.06729999999996	[M-H]-	135413636	5.1000000000000005
EA50670385	EA_001	EA034752,EA034753,EA034754,EA034755,EA034756,EA034757,EA034758,EA034759,EA034760,EA034761,EA034762,EA034763	210.136	[M-H]-	135495928	5.3999999999999995
EA64619987	EA_001	EA027752,EA027753,EA027754,EA027755,EA027756,EA027758,EA027759,EA027760,EA027761,EA027762	168.08909999999997	[M-H]-	135510207	1.5
EA54577908	EA_001	EA067252,EA067253,EA067254,EA067255,EA067256,EA067257,EA067258,EA067259,EA067260,EA067261,EA067262	182.10470000000007	[M-H]-	135612794	2.8999999999999995
