accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
NA95915803	NA_003	NA002566,NA002567,NA002568,NA002569,NA002570,NA002959,NA002960,NA002961,NA002962,NA002963,NA003334,NA003335,NA003336,NA003337,NA003338,NA003704,NA003705,NA003706,NA003707,NA003708	592.348	[M+H]+	5380394	C32H49NO9	9.27625
NA84307742	NA_003	NA002454,NA002455,NA002456,NA002457,NA002458,NA002849,NA002850,NA002851,NA002852,NA002853,NA003229,NA003230,NA003231,NA003232,NA003233,NA003594,NA003595,NA003596,NA003597,NA003598	352.17550000000006	[M+H]+	5380876	C18H25NO6	5.406500000000001
NA63609427	NA_003	NA002601,NA002602,NA002603,NA002604,NA002605,NA002989,NA002990,NA002991,NA002992,NA002993,NA003364,NA003365,NA003366,NA003367,NA003368,NA003734,NA003735,NA003736,NA003737,NA003738	255.0652	[M+H]+	5398649	C15H10O4	9.8295
NA72121912	NA_003	NA002474,NA002475,NA002476,NA002477,NA002478,NA002869,NA002870,NA002871,NA002872,NA002873,NA003249,NA003250,NA003251,NA003252,NA003253,NA003614,NA003615,NA003616,NA003617,NA003618	428.2279	[M+H]+	5458800	C21H33NO8	7.977500000000001
NA20820503	NA_003	NA002526,NA002527,NA002528,NA002529,NA002530,NA002919,NA002920,NA002921,NA002922,NA002923,NA003294,NA003295,NA003296,NA003297,NA003298,NA003664,NA003665,NA003666,NA003667,NA003668	330.1911	[M+H]+	5462451	C16H27NO6	1.0174999999999998
NA96676217	NA_003	NA002364,NA002365,NA002366,NA002367,NA002368,NA002759,NA002760,NA002761,NA002762,NA002763,NA003139,NA003140,NA003141,NA003142,NA003143,NA003504,NA003505,NA003506,NA003507,NA003508	350.15980000000013	[M+H]+	6442619	C18H23NO6	2.99125
NA01547385	NA_003	NA002307,NA002308,NA002702,NA002703	577.3371	[M+H]+	11541511	C32H48O9	11.78
NA05571740	NA_003	NA000776,NA000778,NA000907,NA000909,NA000911,NA001039,NA001104,NA001106,NA001162,NA001164,NA001166,NA001284,NA001286,NA001288,NA001414,NA001416,NA001418,NA001539,NA001541,NA001543,NA001674,NA001676,NA001678,NA001794,NA001796,NA001798,NA001916,NA002010,NA002012,NA002028,NA002030,NA002032	419.1337000000002	[M+H]+	12305761	C21H22O9	9.51846875
NA45478420	NA_003	NA002147,NA002149,NA002151,NA002163,NA002165,NA002167,NA002185,NA002187,NA002198	421.18330000000003	[M+Na]+	13962857	C20H30O8	8.610222222222221
NA43649268	NA_003	NA002369,NA002370,NA002371,NA002372,NA002373,NA002764,NA002765,NA002766,NA002767,NA002768,NA003144,NA003145,NA003146,NA003147,NA003148,NA003509,NA003510,NA003511,NA003512,NA003513	352.17550000000006	[M+H]+	14313723	C18H25NO6	4.697749999999999
NA09671945	NA_003	NA002434,NA002435,NA002436,NA002437,NA002438,NA002829,NA002830,NA002831,NA002832,NA002833,NA003209,NA003210,NA003211,NA003212,NA003213,NA003574,NA003575,NA003576,NA003577,NA003578	323.1754	[M+H]+	24776144	C20H22N2O2	1.811
NA04318443	NA_003	NA002999,NA003000	579.1708	[M+H]+	44258935	C27H30O14	9.197
NA04976770	NA_003	NA002449,NA002450,NA002451,NA002452,NA002453,NA002844,NA002845,NA002846,NA002847,NA002848,NA003224,NA003225,NA003226,NA003227,NA003228,NA003589,NA003590,NA003591,NA003592,NA003593	350.15980000000013	[M+H]+	76308652	C18H23NO6	0.9632499999999998
NA50614640	NA_003	NA002469,NA002470,NA002471,NA002472,NA002473,NA002864,NA002865,NA002866,NA002867,NA002868,NA003244,NA003245,NA003246,NA003247,NA003248,NA003609,NA003610,NA003611,NA003612,NA003613	414.21220000000005	[M+H]+	76334042	C20H31NO8	6.5657499999999995
NA59763700	NA_003	NA002389,NA002390,NA002391,NA002392,NA002393,NA002784,NA002785,NA002786,NA002787,NA002788,NA003164,NA003165,NA003166,NA003167,NA003168,NA003529,NA003530,NA003531,NA003532,NA003533	368.1704	[M+H]+	76972338	C18H25NO7	2.0809999999999995
NA90897346	NA_003	NA002168,NA002170,NA002172,NA002189,NA002191,NA002201	437.1782	[M+Na]+	101502412	C20H30O9	7.220666666666666
NA62320680	NA_003	NA002155,NA002173,NA002175,NA002193,NA002204	451.19390000000004	[M+Na]+	102065498	C21H32O9	8.2546
NA30109588	NA_003	NA002285,NA002286,NA002287,NA002288,NA002289,NA002682,NA002683,NA002684,NA002685,NA002686,NA003064,NA003065,NA003066,NA003067,NA003068,NA003429,NA003430,NA003431,NA003432,NA003433	368.1704	[M+H]+	132282048	C18H25NO7	1.2790000000000004
NA49934058	NA_003	NA002280,NA002281,NA002282,NA002283,NA002284,NA002677,NA002678,NA002679,NA002680,NA002681,NA003059,NA003060,NA003061,NA003062,NA003063,NA003424,NA003425,NA003426,NA003427,NA003428	366.1547	[M+H]+	132282054	C18H23NO7	1.1157500000000002
