accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
AU99597585	AU_002	AU227401,AU227402,AU227403,AU227404,AU227405,AU227406	384.0824	[M+H]+	4679	C16H15F2N3O4S	7.411666666666665
AU62622628	AU_002	AU152601,AU152602,AU152603,AU152604,AU152605	330.15	[M+H]+	4691	C19H20FNO3	7.5652
AU98861089	AU_002	AU597100	155.0339	[M+H]+	4696	C7H6O4	3.072
AU86960537	AU_002	AU226701,AU226702,AU226703,AU226704,AU226705,AU226706	279.1452	[M+H]+	4740	C13H18N4O3	5.354333333333334
AU63387908	AU_002	AU266301,AU266302,AU266303,AU266304,AU266305,AU266306	249.1598	[M+H]+	4828	C14H20N2O2	3.7913333333333328
AU65477564	AU_002	AU220301,AU220302,AU220303,AU220304,AU220305,AU220306	357.1267	[M+H]+	4829	C19H20N2O3S	9.136833333333334
AU90705417	AU_002	AU251401,AU251402,AU251403,AU251404,AU251405,AU251406	376.2395000000001	[M+H]+	4830	C21H30FN3O2	5.782166666666668
AU71882825	AU_002	AU220201,AU220202,AU220203,AU220204,AU220205	313.1911	[M+H]+	4891	C19H24N2O2	9.1764
AU89580790	AU_002	AU220230,AU220231,AU220232	335.173	[M+Na]+	4891	C19H24N2O2	9.167666666666667
AU67319299	AU_002	AU151601,AU151602,AU151603,AU151604,AU151605,AU151606	219.11279999999996	[M+H]+	4909	C12H14N2O2	5.303333333333334
AU12029328	AU_002	AU250501,AU250502,AU250503,AU250504,AU250505,AU250506	285.142	[M+H]+	4927	C17H20N2S	7.3295
AU53764691	AU_002	AU361901,AU361902,AU361903,AU361904,AU361905	226.16620000000003	[M+H]+	4928	C10H19N5O	8.7
AU31499329	AU_002	AU362201,AU362202,AU362203,AU362204	212.0837	[M+H]+	4931	C11H14ClNO	8.174999999999999
AU68859315	AU_002	AU228501,AU228502,AU228503,AU228504,AU228505,AU228506	342.2064	[M+H]+	4932	C21H27NO3	7.712666666666667
AU62284066	AU_002	AU233101,AU233102,AU233103,AU233104,AU233105,AU233106	218.01340000000002	[M+H]+	4933	C9H9Cl2NO	9.411000000000001
AU08357738	AU_002	AU110801,AU110802,AU110803,AU110804,AU110805	260.1645	[M+H]+	4946	C16H21NO2	6.3258
AU98829678	AU_002	AU275401,AU275402,AU275403,AU275404,AU275405,AU275406	474.1734000000001	[M+H]+	5035	C28H27NO4S	6.429833333333334
AU67558015	AU_002	AU150501,AU150502,AU150503,AU150504,AU150505	411.2191000000001	[M+H]+	5073	C23H27FN4O2	6.1182
AU94683531	AU_002	AU271101,AU271102,AU271103,AU271104,AU271105,AU271106	261.19610000000006	[M+H]+	5095	C16H24N2O	3.9386666666666663
AU30696035	AU_002	AU230701,AU230702,AU230706	239.139	[M+H]+	5193	C12H18N2O3	3.517
AU64475503	AU_002	AU314101,AU314102,AU314103,AU314105,AU314106	202.0854	[M+H]+	5216	C7H12ClN5	7.1342
AU17020028	AU_002	AU238301,AU238302,AU238303,AU238304,AU238305,AU238306	273.1267	[M+H]+	5253	C12H20N2O3S	2.8363333333333336
AU88324634	AU_002	AU274201,AU274202,AU274203,AU274204,AU274205,AU274206	494.26630000000006	[M+H]+	5291	C29H31N7O	6.605499999999999
AU36716661	AU_002	AU100802,AU100803,AU100804,AU100805,AU100806	279.091	[M+H]+	5327	C12H14N4O2S	4.171200000000001
