accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
EQ31206722	EQ_001	EQ314751,EQ314752,EQ314753,EQ314754,EQ314755	113.072	[M-H]-	550774	1.0
EQ13985426	EQ_001	EQ302651,EQ302652,EQ302653,EQ302654,EQ302655,EQ302656	367.2238	[M-H]-	4169159	7.5
EQ64695071	EQ_001	EQ331651,EQ331652,EQ331653,EQ331654,EQ331655	279.233	[M-H]-	5280450	19.4
EQ33359079	EQ_001	EQ332351,EQ332352,EQ332353,EQ332354,EQ332355,EQ332356	336.1605	[M-H]-	5281071	7.0
EQ15776600	EQ_001	EQ323851,EQ323852,EQ323854,EQ323855,EQ323856	545.0919	[M-H]-	5481173	3.3
EQ04122628	EQ_001	EQ312951,EQ312952,EQ312953,EQ312954,EQ312955	158.1187	[M-H]-	5486971	3.5
EQ86296724	EQ_001	EQ312351,EQ312352,EQ312353,EQ312354,EQ312355,EQ312356	550.3862	[M-H]-	5493444	9.6
EQ92559438	EQ_001	EQ314051,EQ314052,EQ314053,EQ314054,EQ314055,EQ314056	924.4961999999999	[M-H]-	11286230	11.6
EQ90537071	EQ_001	EQ306151,EQ306152,EQ306153,EQ306154,EQ306155,EQ306156	410.11650000000003	[M-H]-	11292824	10.700000000000001
EQ15728385	EQ_001	EQ317051,EQ317052,EQ317053,EQ317054,EQ317055,EQ317056	502.0708	[M-H]-	11409499	8.9
EQ88606276	EQ_001	EQ317751,EQ317752,EQ317753,EQ317754,EQ317755,EQ317756	439.02350000000007	[M-H]-	11556911	9.9
EQ17556619	EQ_001	EQ325251,EQ325252,EQ325253,EQ325254,EQ325255,EQ325256	823.436	[M-H]-	14217092	9.700000000000001
EQ32871555	EQ_001	EQ318651,EQ318652,EQ318653,EQ318654,EQ318655,EQ318656	84.0203	[M-H]-	17887248	1.0
EQ58033976	EQ_001	EQ325056	1036.5585	[M-H]-	23305170	9.1
EQ63776295	EQ_001	EQ305551,EQ305552,EQ305553,EQ305554,EQ305555,EQ305556	380.145	[M-H]-	53297381	10.799999999999999
EQ59787814	EQ_001	EQ309051,EQ309052,EQ309053,EQ309054,EQ309055,EQ309056	341.0586	[M-H]-	54682651	12.299999999999999
EQ06109671	EQ_001	EQ309151,EQ309152,EQ309153,EQ309154,EQ309155,EQ309156	297.0768	[M-H]-	54689800	9.0
EQ96232185	EQ_001	EQ303751,EQ303752,EQ303753,EQ303754,EQ303755,EQ303756	457.8629	[M-H]-	86287521	14.799999999999999
EQ85018579	EQ_001	EQ313551,EQ313552,EQ313553,EQ313554,EQ313555,EQ313556	235.0837	[M-H]-	135398739	2.3000000000000003
EQ74756345	EQ_001	EQ328851,EQ328852,EQ328853,EQ328854,EQ328855,EQ328856	252.1102	[M-H]-	135398748	1.0999999999999999
EQ16963691	EQ_001	EQ333651,EQ333652,EQ333653,EQ333654,EQ333655,EQ333656	135.0312	[M-H]-	135401907	1.2
EQ41014919	EQ_001	EQ284351,EQ284352,EQ284353,EQ284354,EQ284355,EQ284356	353.1579	[M-H]-	135413535	1.2
EQ49673944	EQ_001	EQ304551,EQ304552,EQ304553,EQ304554,EQ304555,EQ304556	324.1639	[M-H]-	135438605	14.299999999999999
EQ22565394	EQ_001	EQ317851,EQ317852,EQ317853,EQ317854,EQ317855,EQ317856	340.1321	[M-H]-	135585373	11.5
